0,1,2,3,4,5,6,7,label
104.853515625,97.437744140625,109.10888671875,6.950334927838432,9.31978695547669,15.522078502128181,118.80190677966101,0.2444874620294915,AnnualCrop
95.132568359375,106.671142578125,100.2177734375,17.189822395518448,21.21963610224508,58.85492157398495,490.0143008474577,0.30210451523536175,AnnualCrop
143.5380859375,150.001708984375,178.553466796875,17.02274772433536,17.921602466576402,37.54011620780338,519.7582097457628,0.143028773379522,AnnualCrop
134.352783203125,142.557373046875,153.376708984375,25.695554680522424,29.60905968389983,59.18373746050697,543.0309851694915,0.12169480459686023,AnnualCrop
120.11865234375,115.8056640625,117.23291015625,19.377862282030044,22.812581916557495,40.928505105890025,1010.3821504237287,0.0858008535115605,AnnualCrop
99.65869140625,95.41552734375,69.321533203125,12.001147920619193,12.325567823952213,25.623035084590647,152.85222457627117,0.2760060021470939,AnnualCrop
122.16650390625,127.035400390625,154.95458984375,20.73742114690743,29.70345733532914,49.085453313382054,323.1202330508476,0.1806964127231403,AnnualCrop
116.243408203125,124.45263671875,154.11572265625,8.487443650020685,11.014559030022003,30.3515339344337,160.36202330508476,0.14615955095904773,AnnualCrop
99.320068359375,96.379638671875,79.8056640625,12.31544807643847,15.809030791194695,30.58922219987615,668.1040783898304,0.2185442682685055,AnnualCrop
115.79931640625,114.746337890625,140.435791015625,9.081943555839223,10.66755546124052,24.268784570927227,87.64936440677965,0.2827336530335202,AnnualCrop
121.4970703125,118.68701171875,134.15966796875,10.653339559062273,13.637758764439639,30.990782624875017,108.12129237288136,0.23820976681213607,AnnualCrop
115.555419921875,114.434326171875,137.542724609375,11.35813288082638,17.795443682430328,30.996812317180353,303.63691737288144,0.16184723141049465,AnnualCrop
129.449951171875,140.238037109375,171.082275390625,19.415103027889224,29.507889709896833,51.93057375502145,613.2690677966101,0.13719278415875505,AnnualCrop
100.576171875,98.669921875,72.9970703125,9.740683579475261,10.52122731494033,18.236684226393272,212.47934322033902,0.17745709684597472,AnnualCrop
122.26025390625,127.0234375,143.109375,32.27744021465351,34.53978171610373,48.5964805301976,563.9396186440677,0.14012213706241955,AnnualCrop
107.608154296875,105.65185546875,105.380126953125,13.332713597269592,15.15167090861139,31.975313744299413,292.5397245762712,0.22563236700137526,AnnualCrop
117.0205078125,120.1044921875,129.7548828125,11.259959538321018,14.827238162887971,34.59379199955018,201.83818855932205,0.17212373439288858,AnnualCrop
118.3447265625,124.242431640625,133.244873046875,13.298658132622139,16.27607782364962,40.17303695912271,168.4867584745763,0.2741437158561797,AnnualCrop
144.598388671875,151.350341796875,180.141357421875,22.5983438306438,24.394294544595617,35.75898308949663,804.1374470338983,0.09043142679165403,AnnualCrop
151.24365234375,159.01611328125,185.775146484375,28.455844164760517,33.077674538307065,51.37101734751207,799.8381885593221,0.09533404626328111,AnnualCrop
137.846435546875,143.923828125,168.87109375,25.539120611928112,31.914414335480277,51.67784432536066,951.1747881355934,0.12410889446462318,AnnualCrop
122.7880859375,129.9091796875,166.47509765625,8.716874498572567,11.3974946581842,37.3211210856805,151.08236228813558,0.1807291491072837,AnnualCrop
126.21484375,138.34130859375,132.98876953125,25.016873883078116,27.425711317235372,58.476573424761916,797.4782838983051,0.137976003809269,AnnualCrop
132.716064453125,127.252197265625,139.78857421875,13.608960446461214,16.955396450830523,29.555012369651834,411.255561440678,0.11492046406719086,AnnualCrop
126.258056640625,137.908203125,147.865966796875,23.88476482518939,26.458562662727736,59.60132321064554,1471.793697033898,0.1030300900529884,AnnualCrop
77.181640625,74.62060546875,68.99267578125,13.724184389321634,22.787081412960887,39.514484402631645,447.859904661017,0.2981003339355377,AnnualCrop
127.119140625,132.408203125,138.90185546875,23.510188633313316,26.98546286700008,53.1273357618372,579.964777542373,0.17548915544265437,AnnualCrop
124.619384765625,122.507568359375,120.60302734375,31.010486904577725,37.179554578523884,61.241135603889155,1885.7711864406779,0.11480447296343863,AnnualCrop
101.038818359375,91.1826171875,82.8671875,4.719443964928542,6.611302953584837,6.84428062297958,18.494438559322035,0.28268766331654016,AnnualCrop
88.843017578125,88.3955078125,70.111328125,16.95124600980256,21.383115220636153,44.911651647482685,231.89751059322032,0.27341620562186875,AnnualCrop
124.656494140625,133.877197265625,155.248046875,22.961859549238387,26.26183341082273,51.95217805616096,840.515095338983,0.08978796080660127,AnnualCrop
111.68408203125,112.754150390625,101.828125,26.975625581708403,32.418826774791604,57.378167889804786,1279.393008474576,0.14860238649928711,AnnualCrop
153.019775390625,163.661865234375,204.275390625,9.939457823470585,15.428219339562512,28.999231196769028,198.42637711864407,0.18600421539428857,AnnualCrop
107.2041015625,98.6591796875,88.956787109375,8.835068772139527,10.197467023829368,15.895958047738388,205.24417372881356,0.08463472891245927,AnnualCrop
121.935791015625,121.039306640625,120.470458984375,24.366124751577765,29.410138025175566,50.48774416551155,1182.388771186441,0.04681571703419609,AnnualCrop
